,gnss_true_x,gnss_true_y,gnss_x,gnss_y,gnss_labels
1558,15580,15580,15569.78844,15571.72171,0
1559,15590,15590,15578.78171,15582.20932,0
1560,15600,15600,15588.61862,15593.10528,0
1561,15610,15610,15598.39846,15604.18445,0
1562,15620,15620,15608.66323,15613.75062,0
1563,15630,15630,15618.28507,15625.45049,0
1564,15640,15640,15626.66851,15634.82367,0
1565,15650,15650,15636.4217,15645.38781,0
1566,15660,15660,15646.15105,15656.09802,0
1567,15670,15670,15654.78242,15666.54865,0
1568,15680,15680,15664.13353,15676.00981,0
1569,15690,15690,15672.94003,15684.84183,0
1570,15700,15700,15684.09103,15695.10163,0
1571,15710,15710,15693.37161,15704.09282,0
1572,15720,15720,15701.66452,15714.52438,0
1573,15730,15730,15712.4668,15725.24304,0
1574,15740,15740,15723.03154,15736.84026,0
1575,15750,15750,15733.17314,15746.62082,0
1576,15760,15760,15743.67123,15757.00824,0
1577,15770,15770,15753.22468,15766.08281,0
1578,15780,15780,15762.67278,15776.19662,0
1579,15790,15790,15772.56126,15788.20358,0
1580,15800,15800,15782.39318,15798.40033,0
1581,15810,15810,15792.86741,15808.64311,0
1582,15820,15820,15802.87674,15818.82483,0
1583,15830,15830,15811.95872,15827.69847,0
1584,15840,15840,15821.51551,15837.4074,0
1585,15850,15850,15831.11699,15847.64517,0
1586,15860,15860,15842.26169,15857.72194,0
1587,15870,15870,15852.99032,15868.02616,0
1588,15880,15880,15863.42492,15878.25556,0
1589,15890,15890,15873.22021,15887.6845,0
1590,15900,15900,15882.85287,15897.81561,0
1591,15910,15910,15894.87973,15907.22002,0
1592,15920,15920,15904.77023,15917.54914,0
1593,15930,15930,15914.21742,15927.53967,0
1594,15940,15940,15924.56107,15937.57162,0
1595,15950,15950,15933.86854,15946.82815,0
1596,15960,15960,15942.6788,15957.18938,0
1597,15970,15970,15953.07396,15967.75943,0
1598,15980,15980,15963.52065,15976.46768,0
1599,15990,15990,15973.10632,15986.30207,0
1600,16000,16000,15983.26364,15996.65311,0
1601,16010,16010,15992.08604,16006.40092,0
1602,16020,16020,16002.64517,16015.34838,0
1603,16030,16030,16012.93013,16026.67902,0
1604,16040,16040,16022.94759,16035.8226,0
1605,16050,16050,16033.53579,16045.32109,0
1606,16060,16060,16043.27508,16055.95929,0
1607,16070,16070,16054.08813,16063.59373,0
1608,16080,16080,16065.48773,16074.00423,0
1609,16090,16090,16075.85738,16083.90036,0
1610,16100,16100,16086.33278,16092.83352,0
1611,16110,16110,16097.29369,16103.91173,0
1612,16120,16120,16106.5955,16113.37173,0
1613,16130,16130,16116.21451,16123.31516,0
1614,16140,16140,16125.54509,16133.95036,0
1615,16150,16150,16136.21992,16144.57528,0
1616,16160,16160,16146.19388,16154.52106,0
1617,16170,16170,16156.98346,16164.52452,0
1618,16180,16180,16168.11056,16173.06086,0
1619,16190,16190,16178.16398,16183.17709,0
1620,16200,16200,16187.41269,16193.71135,0
1621,16210,16210,16196.86386,16204.41147,0
1622,16220,16220,16206.93133,16214.56719,0
1623,16230,16230,16217.3143,16224.64643,0
1624,16240,16240,16227.92045,16234.03958,0
1625,16250,16250,16238.5787,16244.91659,0
1626,16260,16260,16248.93699,16254.34505,0
1627,16270,16270,16258.98157,16263.91513,0
1628,16280,16280,16268.49735,16273.55249,0
1629,16290,16290,16279.15792,16283.12753,0
1630,16300,16300,16289.66995,16294.11987,0
1631,16310,16310,16299.71347,16304.63986,0
1632,16320,16320,16310.20622,16314.35261,0
1633,16330,16330,16320.00797,16324.6532,0
1634,16340,16340,16330.54924,16334.1736,0
1635,16350,16350,16339.01078,16344.45084,0
1636,16360,16360,16348.41421,16353.9974,0
1637,16370,16370,16358.72634,16365.64266,0
1638,16380,16380,16369.61234,16375.44817,0
1639,16390,16390,16380.40304,16384.82846,0
1640,16400,16400,16390.73146,16395.42468,0
1641,16410,16410,16400.54514,16404.18728,0
1642,16420,16420,16412.43218,16415.43341,0
1643,16430,16430,16421.92835,16424.34344,0
1644,16440,16440,16432.18224,16434.69859,0
1645,16450,16450,16443.48969,16444.33558,0
1646,16460,16460,16454.1047,16454.5486,0
1647,16470,16470,16464.16767,16464.15877,0
1648,16480,16480,16475.11132,16475.3806,0
1649,16490,16490,16484.05857,16486.16313,0
1650,16500,16500,16494.40439,16496.27038,0
1651,16510,16510,16504.12157,16507.35884,0
1652,16520,16520,16514.08106,16516.874,0
1653,16530,16530,16524.11576,16526.85543,0
1654,16540,16540,16533.6409,16536.44969,0
1655,16550,16550,16542.66328,16545.3646,0
1656,16560,16560,16552.5335,16554.40558,0
1657,16570,16570,16561.53683,16565.29338,0
1658,16580,16580,16571.77688,16573.82139,0
1659,16590,16590,16582.37644,16583.5725,0
1660,16600,16600,16593.33314,16592.56734,0
1661,16610,16610,16604.04406,16603.58729,0
1662,16620,16620,16614.94739,16614.06624,0
1663,16630,16630,16625.31049,16623.49444,0
1664,16640,16640,16634.28928,16632.56084,0
1665,16650,16650,16645.53891,16642.77277,0
1666,16660,16660,16656.298,16652.42105,0
1667,16670,16670,16666.44256,16662.99588,0
1668,16680,16680,16675.21889,16673.14189,0
1669,16690,16690,16685.60177,16682.84194,0
1670,16700,16700,16695.77327,16693.94182,0
1671,16710,16710,16707.23453,16704.70947,0
1672,16720,16720,16716.40857,16713.84605,0
1673,16730,16730,16726.86252,16723.54686,0
1674,16740,16740,16735.6317,16732.7982,0
1675,16750,16750,16745.96648,16742.38682,0
1676,16760,16760,16755.03046,16753.21473,0
1677,16770,16770,16764.9499,16763.76562,0
1678,16780,16780,16774.49677,16773.77894,0
1679,16790,16790,16784.81071,16783.6838,0
1680,16800,16800,16794.90776,16794.20757,0
1681,16810,16810,16804.279,16803.61603,0
1682,16820,16820,16814.92154,16814.55687,0
1683,16830,16830,16826.54739,16824.44517,0
1684,16840,16840,16836.4525,16835.318,0
1685,16850,16850,16845.64404,16844.70954,0
1686,16860,16860,16855.09246,16855.35474,0
1687,16870,16870,16865.89667,16864.30441,0
1688,16880,16880,16877.00347,16874.64842,0
1689,16890,16890,16888.11756,16883.99056,0
1690,16900,16900,16898.48962,16895.33977,0
1691,16910,16910,16908.12603,16905.6748,0
1692,16920,16920,16919.49216,16915.1603,0
1693,16930,16930,16930.64973,16926.35637,0
1694,16940,16940,16940.15933,16937.4167,0
1695,16950,16950,16949.03714,16948.32974,0
1696,16960,16960,16959.10908,16957.55137,0
1697,16970,16970,16969.60275,16966.43352,0
1698,16980,16980,16979.57857,16977.22745,0
1699,16990,16990,16989.57626,16985.68238,0
1700,17000,17000,16999.64967,16995.53677,0
1701,17010,17010,17009.05354,17004.31669,0
1702,17020,17020,17018.86581,17015.09864,0
1703,17030,17030,17029.36222,17025.63702,0
1704,17040,17040,17038.79265,17035.27428,0
1705,17050,17050,17047.30852,17046.6204,0
1706,17060,17060,17056.68676,17056.43379,0
1707,17070,17070,17066.03528,17066.55247,0
1708,17080,17080,17075.492,17076.74203,0
1709,17090,17090,17085.84125,17087.34816,0
1710,17100,17100,17095.98447,17096.8737,0
1711,17110,17110,17104.25742,17106.87274,0
1712,17120,17120,17113.32384,17116.05072,0
1713,17130,17130,17122.92941,17126.59169,0
1714,17140,17140,17133.20102,17136.26992,0
1715,17150,17150,17143.3052,17145.64804,0
1716,17160,17160,17153.22444,17155.63984,0
1717,17170,17170,17163.07897,17165.57526,0
1718,17180,17180,17172.89478,17176.27862,0
1719,17190,17190,17182.01554,17186.23845,0
1720,17200,17200,17192.25316,17196.40937,0
1721,17210,17210,17202.64923,17205.36788,0
1722,17220,17220,17212.97696,17214.44109,0
1723,17230,17230,17222.96508,17224.61922,0
1724,17240,17240,17232.74602,17234.4664,0
1725,17250,17250,17242.73775,17246.45185,0
1726,17260,17260,17254.08457,17256.88942,0
1727,17270,17270,17263.49218,17266.22281,0
1728,17280,17280,17273.57462,17276.78974,0
1729,17290,17290,17283.96272,17287.0192,0
1730,17300,17300,17292.77066,17296.82324,0
1731,17310,17310,17303.27331,17307.01982,0
1732,17320,17320,17313.64593,17317.62819,0
1733,17330,17330,17322.56099,17327.71494,0
1734,17340,17340,17333.29459,17335.87799,0
1735,17350,17350,17343.58097,17345.85951,0
1736,17360,17360,17353.50474,17355.44917,0
1737,17370,17370,17363.71832,17366.23974,0
1738,17380,17380,17374.14876,17375.93512,0
1739,17390,17390,17384.51041,17386.77844,0
1740,17400,17400,17395.33154,17397.63505,0
1741,17410,17410,17405.97485,17407.65246,0
1742,17420,17420,17417.03496,17418.93203,0
1743,17430,17430,17427.1494,17429.38063,0
1744,17440,17440,17437.68846,17438.65646,0
1745,17450,17450,17447.66358,17448.79302,0
1746,17460,17460,17457.47885,17459.12977,0
1747,17470,17470,17468.27401,17468.17945,0
1748,17480,17480,17479.49672,17477.14126,0
1749,17490,17490,17489.52964,17486.90484,0
1750,17500,17500,17499.38243,17496.61992,0
1751,17510,17510,17509.50115,17506.71496,0
1752,17520,17520,17519.73281,17517.17047,0
1753,17530,17530,17529.09814,17527.95586,0
1754,17540,17540,17538.64735,17540.07343,0
1755,17550,17550,17548.78005,17550.44938,0
1756,17560,17560,17558.47931,17560.31269,0
1757,17570,17570,17567.99915,17569.67182,0
1758,17580,17580,17576.35476,17578.67502,0
1759,17590,17590,17586.58349,17590.36396,0
1760,17600,17600,17595.86991,17600.89778,0
1761,17610,17610,17606.92424,17611.39693,0
1762,17620,17620,17618.05279,17621.82673,0
1763,17630,17630,17626.98061,17631.39473,0
1764,17640,17640,17636.10579,17640.82584,0
1765,17650,17650,17645.84638,17650.08366,0
1766,17660,17660,17655.58266,17659.83215,0
1767,17670,17670,17665.3479,17667.81529,0
1768,17680,17680,17676.21154,17677.49944,0
1769,17690,17690,17686.3626,17687.08465,0
1770,17700,17700,17696.71209,17695.93816,0
1771,17710,17710,17706.514,17705.81928,0
1772,17720,17720,17716.76369,17715.5022,0
1773,17730,17730,17727.31896,17726.12197,0
1774,17740,17740,17736.30127,17735.71252,0
1775,17750,17750,17745.57418,17745.49289,0
1776,17760,17760,17754.45052,17754.01308,0
1777,17770,17770,17763.64018,17763.70636,0
1778,17780,17780,17772.30113,17774.60337,0
1779,17790,17790,17782.41276,17784.43699,0
1780,17800,17800,17792.50939,17793.15204,0
1781,17810,17810,17804.13415,17804.18585,0
1782,17820,17820,17813.50108,17812.89095,0
1783,17830,17830,17823.17287,17822.37047,0
1784,17840,17840,17833.32231,17832.62759,0
1785,17850,17850,17843.19161,17842.84355,0
1786,17860,17860,17853.90357,17852.4147,0
1787,17870,17870,17863.01324,17864.21603,0
1788,17880,17880,17872.12729,17874.07056,0
1789,17890,17890,17883.49378,17883.27209,0
1790,17900,17900,17892.94706,17894.63744,0
1791,17910,17910,17901.82739,17904.50814,0
1792,17920,17920,17911.3807,17914.18911,0
1793,17930,17930,17922.04223,17925.21983,0
1794,17940,17940,17931.05429,17935.8074,0
1795,17950,17950,17943.23714,17944.70085,0
1796,17960,17960,17952.16311,17955.24556,0
1797,17970,17970,17961.89024,17966.02569,0
1798,17980,17980,17971.19878,17976.63042,0
1799,17990,17990,17981.96022,17986.72319,0
1800,18000,18000,17993.01468,17996.37282,0
1801,18010,18010,18003.96161,18007.47424,0
1802,18020,18020,18013.99127,18016.79055,0
1803,18030,18030,18021.92873,18027.91924,0
1804,18040,18040,18031.18776,18036.03612,0
1805,18050,18050,18041.94615,18045.95601,0
1806,18060,18060,18053.06521,18055.54611,0
1807,18070,18070,18063.91244,18064.52723,0
1808,18080,18080,18073.47924,18075.32194,0
1809,18090,18090,18082.479,18085.75123,0
1810,18100,18100,18092.98917,18097.01436,0
1811,18110,18110,18101.91111,18107.2033,0
1812,18120,18120,18112.08466,18116.18625,0
1813,18130,18130,18120.8778,18126.12097,0
1814,18140,18140,18130.77119,18136.53381,0
1815,18150,18150,18141.22817,18146.56766,0
1816,18160,18160,18151.39086,18156.51946,0
1817,18170,18170,18162.0489,18167.1032,0
1818,18180,18180,18171.73277,18178.49916,0
1819,18190,18190,18180.67309,18187.48386,0
1820,18200,18200,18189.51885,18197.28016,0
1821,18210,18210,18198.80842,18208.03027,0
1822,18220,18220,18211.42531,18218.26867,0
1823,18230,18230,18222.30823,18229.7741,0
1824,18240,18240,18232.55295,18240.03754,0
1825,18250,18250,18242.51953,18249.66378,0
1826,18260,18260,18252.71346,18261.04776,0
1827,18270,18270,18261.48601,18270.84334,0
1828,18280,18280,18272.17836,18280.42052,0
1829,18290,18290,18280.93464,18290.26884,0
1830,18300,18300,18290.49644,18300.8107,0
1831,18310,18310,18301.26107,18309.98347,0
1832,18320,18320,18311.00126,18321.13978,0
1833,18330,18330,18321.43523,18330.79633,0
1834,18340,18340,18331.56467,18342.01668,0
1835,18350,18350,18342.29363,18352.01759,0
1836,18360,18360,18351.77752,18360.50826,0
1837,18370,18370,18360.5979,18370.19836,0
1838,18380,18380,18370.60795,18379.58253,0
1839,18390,18390,18379.92425,18391.0187,0
1840,18400,18400,18389.755,18400.19782,0
1841,18410,18410,18400.43587,18409.97881,0
1842,18420,18420,18410.85705,18419.28407,0
1843,18430,18430,18420.76709,18430.35579,0
1844,18440,18440,18430.80135,18440.45935,0
1845,18450,18450,18440.84844,18449.40134,0
1846,18460,18460,18449.70808,18458.97096,0
1847,18470,18470,18460.68057,18469.48548,0
1848,18480,18480,18469.6963,18480.59734,0
1849,18490,18490,18481.16363,18490.23848,0
1850,18500,18500,18492.06541,18500.2858,0
1851,18510,18510,18502.39753,18509.53652,0
1852,18520,18520,18512.60537,18519.80797,0
1853,18530,18530,18522.96953,18529.86324,0
1854,18540,18540,18533.14614,18540.63118,0
1855,18550,18550,18542.8499,18550.36487,0
1856,18560,18560,18552.82833,18559.50492,0
1857,18570,18570,18562.79105,18569.63353,0
1858,18580,18580,18572.83603,18579.10114,0
1859,18590,18590,18581.09973,18588.63059,0
1860,18600,18600,18590.94443,18599.00998,0
1861,18610,18610,18600.79276,18609.12317,0
1862,18620,18620,18610.21181,18619.65113,0
1863,18630,18630,18618.73038,18630.47037,0
1864,18640,18640,18628.972,18638.9762,0
1865,18650,18650,18638.7089,18648.29793,0
1866,18660,18660,18648.68884,18658.36485,0
1867,18670,18670,18658.1196,18667.31019,0
1868,18680,18680,18667.92176,18676.13604,0
1869,18690,18690,18678.15429,18685.41346,0
1870,18700,18700,18687.92185,18694.78194,0
1871,18710,18710,18698.81985,18704.08472,0
1872,18720,18720,18707.79177,18714.19722,0
1873,18730,18730,18719.20375,18725.88887,0
1874,18740,18740,18728.40233,18737.23513,0
1875,18750,18750,18739.54431,18747.53067,0
1876,18760,18760,18749.40399,18756.64114,0
1877,18770,18770,18759.50384,18766.12726,0
1878,18780,18780,18770.9418,18775.84892,0
1879,18790,18790,18779.7315,18786.81235,0
1880,18800,18800,18789.05807,18796.55234,0
1881,18810,18810,18798.93338,18806.95848,0
1882,18820,18820,18808.48306,18816.50527,0
1883,18830,18830,18818.86974,18825.5283,0
1884,18840,18840,18827.79036,18836.32946,0
1885,18850,18850,18837.99371,18846.37066,0
1886,18860,18860,18847.48094,18855.25693,0
1887,18870,18870,18856.95719,18865.88789,0
1888,18880,18880,18865.95651,18877.25181,0
1889,18890,18890,18876.08931,18886.83403,0
1890,18900,18900,18886.21028,18897.005,0
1891,18910,18910,18896.30188,18906.62206,0
1892,18920,18920,18905.68242,18917.28432,0
1893,18930,18930,18916.62104,18927.37539,0
1894,18940,18940,18926.93963,18936.42543,0
1895,18950,18950,18937.81853,18946.32727,0
1896,18960,18960,18946.96087,18958.02175,0
1897,18970,18970,18958.38008,18968.98406,0
1898,18980,18980,18969.04353,18977.78379,0
1899,18990,18990,18977.98815,18989.20009,0
1900,19000,19000,18986.65179,18999.94363,0
1901,19010,19010,18996.64221,19008.02154,0
1902,19020,19020,19007.14035,19016.84014,0
1903,19030,19030,19016.28783,19026.32826,0
1904,19040,19040,19025.63638,19035.55755,0
1905,19050,19050,19035.01072,19046.24952,0
1906,19060,19060,19045.65035,19055.54869,0
1907,19070,19070,19055.17803,19065.50872,0
1908,19080,19080,19064.9656,19075.33443,0
1909,19090,19090,19074.1055,19085.17027,0
1910,19100,19100,19083.3734,19096.47136,0
1911,19110,19110,19093.81819,19107.28176,0
1912,19120,19120,19104.5701,19119.21666,0
1913,19130,19130,19114.50474,19129.73757,0
1914,19140,19140,19123.88185,19139.21947,0
1915,19150,19150,19135.90167,19148.84034,0
1916,19160,19160,19146.09338,19159.79253,0
1917,19170,19170,19156.39569,19169.36287,0
1918,19180,19180,19167.43533,19178.25861,0
1919,19190,19190,19177.1557,19186.71212,0
1920,19200,19200,19185.39552,19195.77088,0
1921,19210,19210,19194.97705,19206.55496,0
1922,19220,19220,19205.29853,19217.82115,0
1923,19230,19230,19215.4137,19228.00941,0
1924,19240,19240,19225.30306,19238.33211,0
1925,19250,19250,19234.05098,19248.20993,0
1926,19260,19260,19244.67066,19257.91982,0
1927,19270,19270,19254.34236,19267.16013,0
1928,19280,19280,19263.66383,19278.54288,0
1929,19290,19290,19273.33857,19288.54252,0
1930,19300,19300,19283.30255,19297.37943,0
1931,19310,19310,19294.60575,19306.17366,0
1932,19320,19320,19307.11568,19316.55839,0
1933,19330,19330,19316.76974,19327.02646,0
1934,19340,19340,19327.17812,19337.04474,0
1935,19350,19350,19337.44164,19348.5155,0
1936,19360,19360,19346.78003,19357.34889,0
1937,19370,19370,19356.83367,19367.86784,0
1938,19380,19380,19366.40862,19378.31725,0
1939,19390,19390,19377.59898,19387.14118,0
1940,19400,19400,19387.33124,19397.24785,0
1941,19410,19410,19396.83763,19407.4457,0
1942,19420,19420,19406.89475,19417.63538,0
1943,19430,19430,19416.60339,19428.64311,0
1944,19440,19440,19426.92188,19437.81052,0
1945,19450,19450,19438.1638,19446.44876,0
1946,19460,19460,19449.74157,19456.98704,0
1947,19470,19470,19458.95272,19467.18176,0
1948,19480,19480,19469.1538,19477.87172,0
1949,19490,19490,19477.56464,19488.20445,0
1950,19500,19500,19487.35958,19497.03214,0
1951,19510,19510,19497.33669,19507.95468,0
1952,19520,19520,19508.17653,19517.55357,0
1953,19530,19530,19517.63189,19526.44377,0
1954,19540,19540,19525.91219,19536.28412,0
1955,19550,19550,19536.21807,19547.29507,0
1956,19560,19560,19544.96139,19557.37177,0
1957,19570,19570,19554.45094,19568.34443,0
1958,19580,19580,19563.44094,19577.99823,0
1959,19590,19590,19574.82944,19588.6579,0
1960,19600,19600,19585.8173,19598.37148,0
1961,19610,19610,19595.90122,19608.92528,0
1962,19620,19620,19606.61267,19620.84386,0
1963,19630,19630,19616.37262,19628.76773,0
1964,19640,19640,19626.92482,19639.36847,0
1965,19650,19650,19636.39116,19649.15841,0
1966,19660,19660,19647.18239,19659.97731,0
1967,19670,19670,19656.88313,19668.69101,0
1968,19680,19680,19667.87221,19678.25083,0
1969,19690,19690,19677.50515,19689.2643,0
1970,19700,19700,19687.80661,19700.29812,0
1971,19710,19710,19697.24041,19710.64932,0
1972,19720,19720,19706.78178,19719.84284,0
1973,19730,19730,19715.60417,19728.53475,0
1974,19740,19740,19725.7582,19739.20448,0
1975,19750,19750,19734.41997,19749.58483,0
1976,19760,19760,19744.82401,19759.76688,0
1977,19770,19770,19755.85393,19770.04177,0
1978,19780,19780,19764.99859,19781.35134,0
1979,19790,19790,19775.50678,19791.18979,0
1980,19800,19800,19785.95298,19801.53646,0
1981,19810,19810,19796.57742,19811.34902,0
1982,19820,19820,19807.50009,19821.89173,0
1983,19830,19830,19817.26772,19829.60107,0
1984,19840,19840,19826.38847,19838.37965,0
1985,19850,19850,19836.02615,19849.21161,0
1986,19860,19860,19846.77705,19858.53606,0
1987,19870,19870,19856.62396,19868.29772,0
1988,19880,19880,19866.67972,19878.23202,0
1989,19890,19890,19876.67099,19887.44472,0
1990,19900,19900,19885.48387,19897.11384,0
1991,19910,19910,19895.33923,19906.7692,0
1992,19920,19920,19906.55174,19917.35467,0
1993,19930,19930,19916.46648,19926.24647,0
1994,19940,19940,19925.03163,19935.48175,0
1995,19950,19950,19935.48711,19946.68247,0
1996,19960,19960,19945.7459,19957.09127,0
1997,19970,19970,19954.79193,19966.38683,0
1998,19980,19980,19965.13383,19975.97129,0
1999,19990,19990,19975.18408,19986.05162,0
2000,20000,20000,19984.52487,19996.60137,0
2001,20010,20010,19993.80404,20007.76556,0
2002,20020,20020,20005.04187,20019.47667,0
2003,20030,20030,20016.21088,20029.31338,0
2004,20040,20040,20025.67747,20038.19515,0
2005,20050,20050,20036.54035,20049.28072,0
2006,20060,20060,20047.54366,20058.64888,0
2007,20070,20070,20058.43258,20068.20937,0
2008,20080,20080,20067.864,20078.25074,0
2009,20090,20090,20077.85302,20088.89669,0
2010,20100,20100,20086.6555,20098.58477,0
2011,20110,20110,20096.76798,20108.23262,0
2012,20120,20120,20108.0105,20118.49937,0
2013,20130,20130,20118.08971,20128.13474,0
2014,20140,20140,20128.19877,20138.24459,0
2015,20150,20150,20138.18019,20148.57586,0
2016,20160,20160,20147.79028,20159.37128,0
2017,20170,20170,20158.67392,20170.03299,0
2018,20180,20180,20167.69765,20180.12698,0
2019,20190,20190,20178.02745,20188.32406,0
2020,20200,20200,20188.98934,20198.96131,0
2021,20210,20210,20199.18921,20208.6286,0
2022,20220,20220,20208.2076,20220.28386,0
2023,20230,20230,20218.40751,20231.96975,0
2024,20240,20240,20229.12091,20242.24141,0
2025,20250,20250,20239.12675,20254.02379,0
2026,20260,20260,20249.2373,20263.52745,0
2027,20270,20270,20258.91856,20272.83639,0
2028,20280,20280,20269.49304,20283.19982,0
2029,20290,20290,20280.46891,20293.71409,0
2030,20300,20300,20289.42238,20302.27599,0
2031,20310,20310,20298.57378,20311.0646,0
2032,20320,20320,20309.13572,20321.17495,0
2033,20330,20330,20320.35933,20330.95519,0
2034,20340,20340,20329.19035,20341.32442,0
2035,20350,20350,20339.19307,20350.63133,0
2036,20360,20360,20349.1688,20359.26646,0
2037,20370,20370,20357.64337,20370.56427,0
2038,20380,20380,20368.94792,20380.42009,0
2039,20390,20390,20378.67925,20390.41788,0
2040,20400,20400,20388.95733,20401.76693,0
2041,20410,20410,20399.26147,20411.38013,0
2042,20420,20420,20409.3279,20420.37644,0
2043,20430,20430,20421.49041,20428.83834,0
2044,20440,20440,20431.6797,20439.44904,0
2045,20450,20450,20441.58367,20450.2858,0
2046,20460,20460,20451.88005,20459.81695,0
2047,20470,20470,20461.78557,20470.32368,0
2048,20480,20480,20470.42721,20478.75835,0
2049,20490,20490,20480.6089,20488.93772,0
2050,20500,20500,20489.75904,20497.91782,0
2051,20510,20510,20499.95491,20507.55859,0
2052,20520,20520,20510.09883,20518.07018,0
2053,20530,20530,20520.41747,20529.42552,0
2054,20540,20540,20529.85844,20540.88478,0
2055,20550,20550,20540.71646,20550.08199,0
2056,20560,20560,20550.83667,20560.42031,0
2057,20570,20570,20562.92571,20569.14421,0
2058,20580,20580,20573.47143,20579.85638,0
2059,20590,20590,20582.43714,20587.99909,0
2060,20600,20600,20591.38445,20597.99349,0
2061,20610,20610,20601.47237,20609.23396,0
2062,20620,20620,20610.865,20620.50591,0
2063,20630,20630,20620.97936,20629.19754,0
2064,20640,20640,20632.57594,20638.41616,0
2065,20650,20650,20643.5156,20648.08927,0
2066,20660,20660,20653.67407,20658.47402,0
2067,20670,20670,20664.91508,20669.19022,0
2068,20680,20680,20674.48115,20680.01486,0
2069,20690,20690,20686.13528,20689.77861,0
2070,20700,20700,20696.28586,20699.31474,0
2071,20710,20710,20706.7264,20709.7112,0
2072,20720,20720,20717.24371,20720.65383,0
2073,20730,20730,20726.79229,20731.55544,0
2074,20740,20740,20735.40817,20741.36327,0
2075,20750,20750,20743.49633,20752.68164,0
2076,20760,20760,20752.389,20761.62715,0
2077,20770,20770,20762.4445,20772.50068,0
2078,20780,20780,20771.50751,20781.25558,0
2079,20790,20790,20781.95794,20790.68061,0
2080,20800,20800,20792.51316,20801.02213,0
2081,20810,20810,20803.23301,20811.38692,0
2082,20820,20820,20813.47312,20823.67458,0
2083,20830,20830,20823.31774,20832.00772,0
2084,20840,20840,20832.92001,20842.72492,0
2085,20850,20850,20841.29118,20852.95265,0
2086,20860,20860,20851.32376,20862.91947,0
2087,20870,20870,20859.45296,20872.74677,0
2088,20880,20880,20869.51127,20883.26336,0
2089,20890,20890,20879.57567,20892.97505,0
2090,20900,20900,20887.76458,20902.40085,0
2091,20910,20910,20897.87444,20911.98763,0
2092,20920,20920,20907.76529,20922.00975,0
2093,20930,20930,20919.27869,20932.01515,0
2094,20940,20940,20928.58108,20942.07079,0
2095,20950,20950,20938.56116,20951.3314,0
2096,20960,20960,20948.74082,20961.2108,0
2097,20970,20970,20959.58602,20970.16411,0
2098,20980,20980,20968.91591,20980.30236,0
2099,20990,20990,20978.70205,20990.658,0
2100,21000,21000,20988.52131,21001.89428,0
2101,21010,21010,20998.96707,21012.00415,0
2102,21020,21020,21009.37232,21023.23563,0
2103,21030,21030,21020.89474,21032.15967,0
2104,21040,21040,21030.89571,21042.05838,0
2105,21050,21050,21039.69243,21053.39221,0
2106,21060,21060,21050.3368,21062.8258,0
2107,21070,21070,21060.33709,21071.05386,0
2108,21080,21080,21070.20918,21082.23461,0
2109,21090,21090,21079.20316,21092.80727,0
2110,21100,21100,21088.94265,21103.52116,0
2111,21110,21110,21098.49363,21114.26671,0
2112,21120,21120,21109.53159,21123.97038,0
2113,21130,21130,21120.04798,21133.99554,0
2114,21140,21140,21131.11471,21145.47467,0
2115,21150,21150,21139.40578,21154.88212,0
2116,21160,21160,21149.59084,21163.95858,0
2117,21170,21170,21159.3686,21175.35994,0
2118,21180,21180,21170.12964,21185.67114,0
2119,21190,21190,21180.91487,21195.01304,0
2120,21200,21200,21190.57377,21204.77164,0
2121,21210,21210,21200.13804,21215.40375,0
2122,21220,21220,21208.95439,21225.60112,0
2123,21230,21230,21218.93973,21234.92287,0
2124,21240,21240,21228.44232,21246.23331,0
2125,21250,21250,21240.78507,21255.23047,0
2126,21260,21260,21250.77235,21263.83167,0
2127,21270,21270,21260.58374,21273.45605,0
2128,21280,21280,21270.84735,21281.68863,0
2129,21290,21290,21282.26997,21291.61524,0
2130,21300,21300,21291.02757,21301.22117,0
2131,21310,21310,21301.07816,21312.21287,0
2132,21320,21320,21309.20869,21322.32274,0
2133,21330,21330,21318.04124,21332.63006,0
2134,21340,21340,21328.63529,21343.12031,0
2135,21350,21350,21338.63744,21351.21586,0
2136,21360,21360,21348.12619,21361.04523,0
2137,21370,21370,21358.91196,21371.06466,0
2138,21380,21380,21367.17451,21380.35168,0
2139,21390,21390,21376.65014,21391.39284,0
2140,21400,21400,21386.11616,21401.66673,0
2141,21410,21410,21395.48882,21411.91207,0
2142,21420,21420,21405.90249,21422.02216,0
2143,21430,21430,21415.40004,21431.45901,0
2144,21440,21440,21426.15034,21442.00722,0
2145,21450,21450,21436.34825,21451.40579,0
2146,21460,21460,21445.90401,21460.89549,0
2147,21470,21470,21456.64196,21469.95546,0
2148,21480,21480,21465.0455,21480.23587,0
2149,21490,21490,21474.12542,21490.16896,0
2150,21500,21500,21482.75434,21500.66309,0
2151,21510,21510,21491.39166,21510.42678,0
2152,21520,21520,21500.36295,21519.5043,0
2153,21530,21530,21510.37562,21528.00675,0
2154,21540,21540,21520.34274,21537.56173,0
2155,21550,21550,21529.71992,21547.49929,0
2156,21560,21560,21539.41939,21557.47847,0
2157,21570,21570,21550.79262,21567.93858,0
2158,21580,21580,21561.28441,21578.76828,0
2159,21590,21590,21572.16009,21591.00753,0
2160,21600,21600,21585.23321,21601.51932,0
2161,21610,21610,21595.16793,21612.93552,0
2162,21620,21620,21605.31419,21623.77711,0
2163,21630,21630,21615.31309,21633.40277,0
2164,21640,21640,21624.5502,21644.45783,0
